,0
7420,11101
7421,11101
7422,11101
7423,11101
7424,11011
7425,11101
7426,11101
7427,11101
7428,11101
7429,11101
7430,11101
7431,11101
7432,11011
7433,11111
7434,11101
7435,11011
7436,11110
7437,11110
7438,11101
7439,11101
7440,11101
7441,11101
7442,11110
7443,10111
7444,11011
7445,11101
7446,11001
7447,10111
7448,11101
7449,11101
7450,11101
7451,11101
7452,11101
7453,11101
7454,11101
7455,11101
7456,11101
7457,11101
7458,11110
7459,11101
7460,11101
7461,11101
7462,11001
7463,11101
7464,11101
7465,11101
7466,11101
7467,10101
7468,11101
7469,10101
7470,101101
7471,11101
7472,11101
7473,11101
7474,11101
7475,11101
7476,11101
7477,11101
7478,11101
7479,11111
7480,10111
7481,11101
7482,11101
7483,11111
7484,11101
7485,11111
7486,11101
7487,10101
7488,11111
7489,11101
7490,11110
7491,10110
7492,10111
7493,11101
7494,11101
7495,11101
7496,11101
7497,11101
7498,11011
7499,11110
7500,11101
7501,11101
7502,11110
7503,11011
7504,101101
7505,101111
7506,100111
7507,101101
7508,101111
7509,101111
7510,101011
7511,101101
7512,101101
7513,101111
7514,100101
7515,100111
7516,101101
7517,101101
7518,100111
7519,100101
7520,101011
7521,101101
7522,101101
7523,101101
7524,101101
7525,101011
7526,101101
7527,101101
7528,101111
7529,101101
7530,101101
7531,101011
7532,101101
7533,101111
7534,100111
7535,101111
7536,101110
7537,101101
7538,101101
7539,101111
7540,101111
7541,100111
7542,101101
7543,101101
7544,101101
7545,101111
7546,100111
7547,101101
7548,101011
7549,101101
7550,101101
7551,101101
7552,101101
7553,101101
7554,101101
7555,101101
7556,101101
7557,101110
7558,101101
7559,101101
7560,101101
7561,101101
7562,101101
7563,101110
7564,101110
7565,101111
7566,101101
7567,101011
7568,101110
7569,101011
7570,101101
7571,101101
7572,101101
7573,101101
7574,100111
7575,101101
7576,101011
7577,100111
7578,101101
7579,101101
7580,101101
7581,101101
7582,101101
7583,101101
7584,100111
7585,101101
7586,101101
7587,101101
7588,101101
7589,100111
7590,101111
7591,101101
7592,101101
7593,101101
7594,101101
7595,101101
7596,101110
7597,101110
7598,101110
7599,100111
7600,101101
7601,101101
7602,100111
7603,101011
7604,10101
7605,10101
7606,10101
7607,10101
7608,10101
7609,10101
7610,10101
7611,10101
7612,10101
7613,10101
7614,10101
7615,10101
7616,10101
7617,10101
7618,10101
7619,10101
7620,10101
7621,10101
7622,10101
7623,10101
7624,10101
7625,10101
7626,10101
7627,10101
7628,10101
7629,10101
7630,10101
7631,10101
7632,10101
7633,10101
7634,10101
7635,10101
7636,10101
7637,10101
7638,10101
7639,10101
7640,10101
7641,10101
7642,10101
7643,10101
7644,10101
7645,10101
7646,10101
7647,10101
7648,10101
7649,10101
7650,10101
7651,10101
7652,10101
7653,10101
7654,10101
7655,10101
7656,10101
7657,10101
7658,10101
7659,10101
7660,10101
7661,10101
7662,10101
7663,10101
7664,10101
7665,10101
7666,10101
7667,10101
7668,10101
7669,10101
7670,10101
7671,10101
7672,10110
7673,10101
7674,10101
7675,110101
7676,10101
7677,10101
7678,10101
7679,10101
7680,10101
7681,10101
7682,10101
7683,10101
7684,10101
7685,10101
7686,10101
7687,10101
7688,10101
7689,10101
7690,10101
7691,10101
7692,10101
7693,10101
7694,10101
7695,10101
7696,10101
7697,10101
7698,10101
7699,10101
7700,10101
7701,10101
7702,10101
7703,10101
7704,100101
7705,100101
7706,100101
7707,100101
7708,100101
7709,100101
7710,100101
7711,100101
7712,100101
7713,100101
7714,100101
7715,100101
7716,100101
7717,100100
7718,100101
7719,100101
7720,100101
7721,100101
7722,100101
7723,100101
7724,100101
7725,100101
7726,100101
7727,100101
7728,100101
7729,100101
7730,100101
7731,100101
7732,100101
7733,100101
7734,100101
7735,100101
7736,100101
7737,100101
7738,100101
7739,100101
7740,100101
7741,100101
7742,100101
7743,100101
7744,100101
7745,100101
7746,100101
7747,100101
7748,100101
7749,100101
7750,100101
7751,100101
7752,100101
7753,100101
7754,100101
7755,100101
7756,100101
7757,100101
7758,100101
7759,100101
7760,100101
7761,100101
7762,100101
7763,100101
7764,100101
7765,100101
7766,100101
7767,100101
7768,100101
7769,100101
7770,100101
7771,100101
7772,100101
7773,100101
7774,100101
7775,100101
7776,100101
7777,100101
7778,100101
7779,100101
7780,100101
7781,100101
7782,100101
7783,100101
7784,100101
7785,100101
7786,100101
7787,100101
7788,100101
7789,100101
7790,100101
7791,100101
7792,100101
7793,100101
7794,100101
7795,101
7796,100101
7797,100101
7798,100101
7799,100101
7800,100101
7801,100101
7802,100101
7803,100101
7804,110101
7805,110101
7806,110101
7807,110101
7808,110101
7809,110101
7810,110101
7811,110101
7812,110101
7813,110101
7814,110101
7815,110101
7816,110101
7817,110101
7818,110101
7819,110101
7820,110101
7821,110101
7822,110101
7823,110101
7824,110101
7825,110101
7826,110101
7827,110101
7828,110101
7829,110101
7830,110001
7831,110101
7832,110101
7833,110101
7834,10101
7835,110101
7836,110101
7837,110101
7838,110101
7839,110101
7840,110101
7841,110101
7842,110101
7843,110101
7844,110101
7845,110101
7846,110101
7847,110101
7848,110101
7849,110101
7850,110101
7851,110101
7852,110101
7853,110101
7854,110101
7855,110101
7856,110101
7857,110101
7858,110101
7859,110101
7860,110101
7861,110101
7862,110101
7863,110101
7864,110101
7865,110101
7866,110101
7867,110101
7868,110101
7869,110101
7870,110101
7871,110101
7872,110101
7873,110101
7874,110101
7875,110101
7876,110101
7877,110101
7878,110101
7879,110101
7880,110101
7881,110101
7882,110101
7883,110101
7884,110101
7885,110101
7886,100101
7887,110101
7888,110101
7889,110101
7890,110101
7891,110101
7892,110101
7893,110101
7894,110101
7895,110101
7896,110101
7897,110101
7898,110101
7899,110101
7900,110101
7901,110101
7902,110101
7903,110101
7904,11001
7905,11001
7906,11001
7907,11001
7908,11001
7909,11001
7910,11001
7911,11001
7912,11001
7913,11001
7914,11001
7915,11001
7916,11001
7917,11001
7918,11001
7919,11001
7920,11001
7921,11001
7922,11001
7923,11001
7924,11001
7925,11001
7926,11001
7927,11001
7928,11001
7929,11001
7930,11001
7931,11001
7932,11001
7933,11001
7934,11001
7935,11001
7936,11001
7937,11001
7938,11001
7939,11001
7940,11001
7941,11001
7942,11001
7943,11001
7944,11001
7945,110001
7946,11001
7947,11001
7948,11001
7949,11001
7950,11001
7951,11001
7952,11001
7953,11001
7954,11001
7955,11001
7956,11001
7957,11001
7958,11001
7959,11001
7960,11001
7961,11001
7962,11001
7963,11001
7964,11001
7965,11001
7966,11001
7967,11001
7968,11001
7969,11001
7970,11001
7971,11001
7972,11001
7973,11001
7974,11001
7975,11001
7976,11001
7977,11001
7978,11001
7979,11001
7980,11001
7981,11001
7982,11001
7983,11001
7984,11001
7985,11001
7986,11001
7987,11001
7988,11001
7989,11001
7990,11001
7991,11001
7992,11001
7993,11001
7994,11001
7995,11001
7996,11001
7997,11001
7998,11001
7999,11001
8000,11001
8001,11001
8002,11001
8003,11001
8004,101001
8005,101001
8006,101001
8007,101001
8008,101001
8009,101000
8010,101001
8011,101001
8012,101001
8013,101001
8014,101001
8015,101001
8016,101001
8017,101001
8018,101001
8019,101000
8020,101001
8021,101001
8022,101001
8023,101001
8024,101001
8025,101001
8026,101001
8027,101001
8028,101001
8029,101001
8030,101001
8031,101001
8032,101001
8033,101001
8034,101001
8035,101001
8036,101001
8037,101001
8038,101001
8039,101001
8040,101001
8041,101001
8042,101001
8043,101001
8044,101001
8045,101001
8046,101001
8047,101001
8048,101001
8049,101001
8050,101001
8051,101001
8052,101001
8053,1001
8054,101001
8055,1001
8056,101001
8057,101001
8058,101001
8059,101001
8060,101001
8061,101001
8062,101001
8063,101001
8064,101001
8065,101001
8066,101001
8067,101001
8068,101001
8069,101001
8070,101001
8071,101001
8072,101001
8073,101001
8074,101001
8075,101001
8076,101001
8077,101001
8078,101001
8079,101001
8080,101001
8081,101001
8082,101001
8083,101001
8084,101001
8085,101001
8086,101001
8087,101001
8088,101001
8089,101001
8090,101000
8091,101001
8092,101001
8093,101001
8094,101001
8095,101001
8096,101001
8097,101001
8098,101001
8099,101001
8100,101001
8101,101001
8102,101001
8103,101001
8104,111001
8105,111001
8106,111001
8107,111001
8108,11001
8109,111001
8110,111001
8111,111001
8112,111001
8113,111001
8114,111001
8115,111001
8116,111001
8117,111001
8118,111001
8119,111001
8120,111001
8121,111001
8122,111001
8123,111001
8124,111001
8125,111001
8126,111001
8127,111001
8128,111001
8129,111001
8130,111001
8131,111001
8132,111001
8133,111001
8134,111001
8135,111001
8136,111001
8137,111001
8138,111001
8139,111001
8140,111001
8141,111001
8142,111001
8143,111001
8144,111001
8145,111001
8146,111001
8147,111001
8148,111001
8149,111001
8150,111001
8151,111001
8152,111001
8153,111001
8154,111001
8155,111001
8156,101001
8157,111001
8158,111001
8159,111001
8160,111001
8161,111001
8162,111001
8163,111001
8164,111001
8165,111001
8166,111001
8167,111001
8168,111001
8169,111001
8170,111001
8171,111001
8172,111001
8173,111001
8174,111001
8175,111001
8176,111001
8177,111001
8178,111001
8179,111001
8180,111001
8181,111001
8182,111001
8183,111111
8184,111001
8185,111001
8186,111001
8187,111001
8188,111001
8189,111001
8190,111001
8191,111001
8192,111001
8193,111001
8194,111001
8195,111111
8196,111001
8197,111001
8198,111001
8199,111001
8200,111001
8201,111001
8202,111001
8203,111001
8204,110001
8205,110001
8206,110001
8207,110001
8208,110001
8209,110001
8210,110001
8211,110001
8212,110001
8213,110001
8214,110001
8215,110001
8216,110001
8217,110001
8218,110001
8219,110001
8220,110001
8221,110001
8222,110001
8223,110001
8224,110001
8225,110001
8226,110001
8227,110001
8228,110001
8229,110001
8230,110001
8231,110001
8232,110001
8233,110001
8234,110001
8235,110001
8236,110001
8237,100001
8238,110001
8239,110001
8240,10001
8241,110001
8242,110001
8243,110001
8244,110001
8245,110001
8246,110001
8247,110001
8248,110001
8249,110001
8250,110000
8251,110001
8252,110001
8253,110001
8254,110001
8255,110001
8256,110001
8257,110001
8258,100001
8259,110001
8260,110001
8261,110001
8262,110001
8263,110001
8264,110001
8265,110001
8266,110001
8267,110001
8268,110001
8269,110001
8270,110001
8271,110001
8272,110001
8273,110001
8274,110001
8275,110001
8276,110001
8277,110001
8278,110001
8279,110001
8280,110001
8281,110001
8282,110001
8283,110001
8284,110001
8285,110001
8286,110001
8287,110001
8288,110001
8289,110001
8290,110001
8291,110001
8292,110001
8293,110001
8294,110001
8295,110001
8296,110001
8297,110001
8298,110001
8299,110001
8300,110001
8301,110001
8302,110001
8303,110001
8304,111
8305,1110
8306,1101
8307,1011
8308,111
8309,1110
8310,110
8311,1110
8312,1101
8313,1111
8314,1110
8315,1110
8316,1011
8317,1110
8318,1110
8319,1110
8320,1110
8321,111
8322,1011
8323,1111
8324,1110
8325,1110
8326,1110
8327,1110
8328,1111
8329,1110
8330,1101
8331,1110
8332,1110
8333,1110
8334,1110
8335,1110
8336,1110
8337,1110
8338,1110
8339,1111
8340,111
8341,1110
8342,1110
8343,1110
8344,1110
8345,1110
8346,1110
8347,1110
8348,1110
8349,1110
8350,1110
8351,11111
8352,1110
8353,1101
8354,1110
8355,1110
8356,111
8357,1110
8358,1110
8359,1101
8360,1101
8361,1110
8362,1101
8363,111
8364,1011
8365,1110
8366,1011
8367,1110
8368,1110
8369,111
8370,1110
8371,1110
8372,1110
8373,1101
8374,1001
8375,1111
8376,1110
8377,1110
8378,1101
8379,1111
8380,1110
8381,1110
8382,1110
8383,1110
8384,1011
8385,111
8386,111
8387,111
8388,1110
8389,1111
8390,1110
8391,1110
8392,111
8393,1011
8394,1110
8395,1110
8396,1101
8397,1111
8398,1110
8399,1110
8400,1101
8401,111
8402,1110
8403,1110
8404,11110
8405,11110
8406,11110
8407,11101
8408,10111
8409,11110
8410,11110
8411,10111
8412,10101
8413,11110
8414,11110
8415,11110
8416,11111
8417,11110
8418,11110
8419,11110
8420,11110
8421,11110
8422,11110
8423,10111
8424,10111
8425,11110
8426,11110
8427,11110
8428,11110
8429,11110
8430,11110
8431,11101
8432,10111
8433,11110
8434,11110
8435,11110
8436,11101
8437,11110
8438,11110
8439,11110
8440,11110
8441,11111
8442,11110
8443,11110
8444,11110
8445,11101
8446,11110
8447,10101
8448,11110
8449,11110
8450,11110
8451,11110
8452,11011
8453,11110
8454,11110
8455,11111
8456,11110
8457,11110
8458,11110
8459,11110
8460,10111
8461,11110
8462,10111
8463,11110
8464,11110
8465,11111
8466,11011
8467,11101
8468,11110
8469,11110
8470,11110
8471,11110
8472,11110
8473,11110
8474,11110
8475,11110
8476,11110
8477,11110
8478,11110
8479,11110
8480,11110
8481,11110
8482,11110
8483,11111
8484,11101
8485,11110
8486,11110
8487,11111
8488,11110
8489,11101
8490,11110
8491,11110
8492,11110
8493,11110
8494,11101
8495,11011
8496,11011
8497,11110
8498,11110
8499,11110
8500,11110
8501,11101
8502,11101
8503,11011
8504,101011
8505,101111
8506,101011
8507,101111
8508,101110
8509,101110
8510,101110
8511,101110
8512,100111
8513,101110
8514,101110
8515,101110
8516,101101
8517,101110
8518,101011
8519,101110
8520,101111
8521,101101
8522,101001
8523,101110
8524,101110
8525,101111
8526,101110
8527,101110
8528,101111
8529,100110
8530,101011
8531,101101
8532,101110
8533,101110
8534,101110
8535,101101
8536,101110
8537,101101
8538,1110
8539,101110
8540,101110
8541,101110
8542,101110
8543,101110
8544,101110
8545,101110
8546,100111
8547,101110
8548,101110
8549,100111
8550,101101
8551,101101
8552,100110
8553,101110
8554,100111
8555,100101
8556,101110
8557,101110
8558,101110
8559,101110
8560,100111
8561,101110
8562,101111
8563,101110
8564,101101
8565,101111
8566,101110
8567,101101
8568,101011
8569,101110
8570,101101
8571,101101
8572,101110
8573,100011
8574,101110
8575,101110
8576,101110
8577,101110
8578,101011
8579,101101
8580,100111
8581,101110
8582,101110
8583,101101
8584,101110
8585,101110
8586,101011
8587,101101
8588,100110
8589,101110
8590,101011
8591,100111
8592,101110
8593,101110
8594,101101
8595,101110
8596,101110
8597,101011
8598,101011
8599,111111
8600,100111
8601,101110
8602,101111
8603,101110
8604,10110
8605,10110
8606,10110
8607,10110
8608,10110
8609,10110
8610,10110
8611,10110
8612,10110
8613,10110
8614,10110
8615,10110
8616,10110
8617,10110
8618,10110
8619,10110
8620,10110
8621,10110
8622,10110
8623,10110
8624,10110
8625,10110
8626,10110
8627,10110
8628,10110
8629,10110
8630,10100
8631,10110
8632,10110
8633,10110
8634,10110
8635,10110
8636,10110
8637,10110
8638,10110
8639,10110
8640,10110
8641,10110
8642,10110
8643,10110
8644,10110
8645,10110
8646,10110
8647,10110
8648,10110
8649,10110
8650,10110
8651,10110
8652,10110
8653,10110
8654,10110
8655,10110
8656,10110
8657,10110
8658,10110
8659,10110
8660,10110
8661,10110
8662,10110
8663,10110
8664,10110
8665,10110
8666,10110
8667,10110
8668,10110
8669,10110
8670,10110
8671,10110
8672,10110
8673,10100
8674,10110
8675,10110
8676,10110
8677,10110
8678,10110
8679,10110
8680,10110
8681,10110
8682,10110
8683,10110
8684,10110
8685,10110
8686,10110
8687,10110
8688,10110
8689,10110
8690,10110
8691,10110
8692,10110
8693,10110
8694,10110
8695,10110
8696,10110
8697,10110
8698,10110
8699,10110
8700,10110
8701,10110
8702,10110
8703,10110
8704,100110
8705,100110
8706,100110
8707,100110
8708,100110
8709,100110
8710,100110
8711,100110
8712,100110
8713,100110
8714,100110
8715,100110
8716,100110
8717,100110
8718,100110
8719,100110
8720,100110
8721,100110
8722,100110
8723,100110
8724,100110
8725,100110
8726,100110
8727,100110
8728,100110
8729,100110
8730,100110
8731,100110
8732,100110
8733,100110
8734,100110
8735,100110
8736,100110
8737,100110
8738,100110
8739,100110
8740,100110
8741,100110
8742,100110
8743,100110
8744,100110
8745,100110
8746,100110
8747,100110
8748,110
8749,100110
8750,100110
8751,100110
8752,100110
8753,100110
8754,100110
8755,100110
8756,100110
8757,100110
8758,100110
8759,100110
8760,100110
8761,100110
8762,100110
8763,100110
8764,100110
8765,110
8766,100110
8767,100110
8768,100110
8769,100110
8770,100110
8771,100110
8772,100110
8773,100110
8774,100110
8775,100110
8776,100110
8777,100110
8778,100110
8779,100110
8780,100110
8781,100110
8782,100110
8783,100110
8784,100110
8785,100110
8786,100110
8787,100110
8788,100110
8789,100110
8790,100110
8791,100110
8792,100110
8793,100110
8794,100110
8795,100110
8796,100110
8797,100110
8798,100110
8799,100110
8800,100110
8801,100110
8802,100110
8803,100110
8804,110110
8805,110110
8806,110110
8807,110110
8808,110110
8809,110110
8810,110110
8811,110110
8812,110110
8813,110110
8814,110110
8815,110110
8816,110110
8817,110110
8818,110110
8819,110110
8820,110110
8821,110110
8822,110110
8823,110110
8824,110110
8825,110110
8826,110110
8827,110110
8828,110110
8829,110110
8830,110110
8831,110110
8832,110110
8833,110110
8834,110110
8835,110110
8836,110110
8837,110110
8838,110110
8839,110110
8840,110110
8841,110110
8842,110110
8843,110110
8844,110110
8845,110110
8846,110110
8847,110110
8848,110110
8849,110110
8850,110110
8851,110110
8852,110110
8853,110110
8854,110110
8855,110110
8856,110110
8857,110110
8858,110110
8859,110110
8860,110110
8861,110110
8862,110110
8863,110110
8864,110110
8865,110110
8866,110110
8867,110110
8868,110110
8869,110110
8870,110110
8871,110110
8872,110110
8873,110110
8874,110110
8875,110110
8876,111111
8877,10110
8878,110110
8879,100110
8880,110110
8881,110110
8882,110110
8883,110110
8884,110110
8885,110110
8886,110110
8887,110110
8888,110110
8889,110110
8890,110110
8891,110110
8892,110010
8893,110110
8894,110110
8895,110110
8896,110110
8897,110110
8898,110110
8899,110110
8900,110110
8901,110110
8902,110110
8903,110110
8904,11010
8905,11010
8906,11010
8907,11010
8908,11010
8909,11010
8910,11010
8911,11010
8912,11010
8913,11010
8914,11010
8915,11010
8916,11010
8917,11010
8918,11010
8919,11010
8920,11010
8921,11010
8922,11010
8923,11010
8924,11010
8925,11010
8926,11010
8927,11010
8928,11010
8929,11010
8930,11010
8931,11010
8932,11010
8933,11010
8934,11010
8935,11010
8936,11010
8937,11010
8938,11010
8939,11010
8940,11010
8941,11010
8942,11010
8943,11010
8944,11010
8945,11010
8946,11010
8947,11010
8948,11010
8949,11010
8950,11010
8951,11010
8952,11010
8953,11010
8954,11010
8955,11010
8956,11010
8957,11010
8958,11010
8959,11010
8960,11010
8961,11010
8962,11010
8963,11010
8964,11010
8965,11010
8966,11010
8967,11010
8968,11010
8969,11010
8970,11010
8971,11010
8972,11010
8973,11010
8974,11010
8975,11010
8976,11010
8977,11010
8978,11010
8979,11010
8980,11010
8981,10010
8982,11010
8983,11010
8984,11010
8985,11010
8986,11010
8987,11010
8988,11010
8989,11010
8990,11010
8991,11010
8992,11010
8993,11010
8994,10010
8995,11010
8996,11010
8997,11010
8998,11010
8999,11010
9000,11010
9001,11010
9002,11010
9003,11010
9004,101010
9005,101010
9006,101010
9007,101010
9008,101010
9009,101010
9010,101010
9011,101010
9012,101010
9013,101010
9014,101010
9015,101010
9016,101010
9017,101010
9018,101010
9019,101010
9020,101010
9021,101010
9022,101010
9023,101010
9024,101010
9025,101010
9026,101010
9027,101010
9028,101010
9029,101010
9030,101010
9031,101010
9032,101010
9033,101010
9034,101010
9035,101010
9036,101010
9037,101010
9038,101010
9039,101010
9040,101010
9041,101010
9042,101010
9043,101010
9044,101010
9045,101010
9046,101010
9047,101010
9048,101010
9049,101010
9050,101010
9051,101010
9052,101010
9053,101010
9054,101010
9055,101010
9056,101010
9057,101010
9058,101010
9059,101010
9060,101010
9061,101010
9062,101010
9063,101010
9064,101010
9065,101010
9066,101010
9067,101010
9068,101010
9069,101010
9070,101010
9071,101010
9072,101010
9073,101010
9074,101010
9075,101010
9076,101010
9077,101010
9078,101010
9079,101010
9080,101010
9081,101010
9082,101010
9083,101010
9084,101010
9085,101010
9086,101010
9087,101010
9088,101010
9089,101010
9090,101010
9091,101010
9092,101010
9093,101010
9094,101010
9095,101010
9096,101010
9097,101010
9098,101010
9099,101010
9100,101010
9101,101010
9102,101010
9103,101010
9104,111010
9105,111010
9106,111010
9107,111010
9108,111010
9109,111010
9110,111010
9111,111010
9112,111010
9113,111010
9114,111010
9115,111010
9116,111010
9117,111010
9118,111010
9119,111010
9120,111010
9121,111010
9122,111010
9123,111010
9124,111000
9125,111010
9126,111010
9127,111010
9128,111010
9129,111010
9130,111010
9131,111010
9132,111010
9133,111010
9134,111010
9135,111010
9136,111010
9137,111010
9138,111010
9139,111010
9140,111010
9141,111010
9142,111010
9143,111010
9144,111010
9145,111010
9146,111010
9147,111010
9148,111010
9149,11010
9150,111010
9151,111010
9152,111010
9153,111010
9154,111010
9155,111010
9156,110010
9157,111010
9158,111010
9159,111010
9160,111010
9161,111010
9162,111010
9163,111010
9164,111010
9165,111010
9166,111010
9167,111010
9168,111010
9169,111010
9170,111010
9171,111010
9172,111010
9173,111010
9174,111010
9175,111010
9176,111010
9177,111010
9178,111010
9179,111010
9180,111010
9181,111010
9182,111010
9183,111010
9184,111010
9185,111010
9186,11010
9187,111010
9188,111010
9189,111010
9190,111010
9191,111010
9192,111010
9193,111010
9194,111010
9195,111010
9196,111010
9197,111010
9198,111010
9199,111010
9200,111010
9201,111010
9202,111010
9203,111010
9204,110010
9205,110010
9206,110010
9207,110010
9208,110010
9209,110010
9210,110010
9211,110010
9212,110010
9213,110010
9214,110010
9215,110010
9216,110010
9217,110010
9218,110010
9219,110010
9220,110010
9221,110010
9222,110010
9223,110010
9224,110010
9225,110010
9226,110010
9227,110010
9228,110010
9229,110010
9230,110010
9231,110010
9232,110010
9233,110010
9234,110010
9235,110010
9236,110010
9237,110010
9238,110010
9239,110010
9240,110010
9241,110010
9242,110010
9243,110010
9244,110010
9245,110010
9246,110010
9247,110010
9248,110010
9249,110010
9250,110010
9251,110010
9252,110010
9253,110010
9254,110010
9255,110010
9256,110010
9257,110010
9258,110010
9259,110010
9260,110010
9261,110010
9262,110010
9263,110010
9264,110010
9265,110010
9266,110010
9267,110010
9268,100010
9269,110010
9270,110010
9271,110010
9272,110010
9273,110010
9274,110010
9275,110010
9276,110010
9277,110010
9278,110010
9279,110010
9280,110010
9281,110010
9282,110010
9283,110010
9284,110010
9285,110010
9286,110010
9287,110010
9288,110010
9289,110010
9290,110010
9291,110010
9292,110010
9293,110010
9294,110010
9295,110010
9296,110010
9297,110010
9298,110010
9299,110010
9300,110010
9301,110010
9302,110010
9303,110010
9304,11100
9305,11100
9306,11100
9307,11100
9308,11100
9309,11100
9310,11100
9311,11100
9312,11100
9313,11100
9314,11100
9315,11100
9316,11100
9317,11100
9318,11100
9319,11100
9320,11100
9321,11100
9322,11100
9323,11100
9324,11100
9325,11100
9326,11100
9327,11100
9328,11100
9329,111100
9330,11100
9331,11100
9332,11100
9333,11100
9334,11100
9335,11100
9336,11100
9337,11100
9338,11100
9339,11100
9340,11100
9341,11100
9342,11100
9343,11100
9344,11100
9345,11100
9346,11100
9347,11100
9348,11100
9349,11100
9350,11100
9351,11100
9352,11100
9353,11100
9354,11100
9355,11100
9356,11100
9357,11100
9358,11100
9359,11100
9360,11100
9361,11100
9362,11100
9363,11100
9364,11100
9365,11100
9366,11100
9367,11100
9368,11100
9369,11100
9370,11100
9371,11100
9372,11100
9373,11100
9374,11100
9375,11100
9376,11100
9377,11100
9378,11100
9379,11100
9380,11100
9381,11100
9382,11100
9383,11100
9384,11100
9385,11100
9386,11100
9387,11100
9388,11100
9389,11100
9390,11110
9391,11100
9392,11100
9393,11100
9394,11100
9395,11100
9396,11100
9397,11100
9398,11100
9399,11100
9400,11100
9401,11100
9402,11100
9403,11100
9404,101100
9405,101100
9406,101100
9407,101100
9408,101100
9409,101000
9410,101100
9411,101100
9412,101100
9413,101100
9414,101100
9415,101100
9416,101100
9417,101100
9418,101100
9419,101100
9420,101100
9421,101100
9422,101100
9423,101100
9424,101100
9425,101100
9426,101100
9427,101100
9428,101100
9429,101100
9430,101100
9431,101100
9432,101100
9433,101100
9434,101100
9435,101100
9436,101100
9437,101100
9438,101100
9439,101100
9440,101100
9441,101100
9442,101100
9443,101100
9444,101100
9445,101100
9446,101100
9447,101100
9448,101100
9449,101100
9450,101100
9451,101100
9452,101100
9453,1100
9454,101100
9455,101100
9456,101100
9457,101100
9458,101100
9459,101100
9460,101100
9461,101100
9462,101100
9463,101100
9464,101100
9465,101100
9466,101100
9467,101100
9468,101100
9469,101100
9470,101100
9471,101100
9472,101100
9473,101100
9474,101100
9475,101100
9476,101100
9477,101100
9478,101100
9479,101100
9480,101100
9481,101100
9482,101100
9483,101100
9484,101100
9485,101100
9486,101100
9487,101100
9488,101100
9489,101100
9490,101100
9491,101100
9492,101100
9493,101100
9494,101100
9495,101100
9496,101100
9497,101100
9498,101100
9499,101100
9500,101100
9501,101100
9502,101100
9503,101100
9504,111100
9505,11100
9506,111100
9507,111100
9508,111100
9509,111100
9510,111100
9511,111100
9512,111100
9513,111100
9514,111100
9515,111100
9516,111100
9517,111100
9518,111111
9519,111100
9520,111100
9521,111100
9522,111100
9523,111100
9524,111100
9525,111100
9526,111100
9527,111100
9528,111100
9529,111100
9530,111100
9531,111100
9532,111100
9533,111100
9534,111100
9535,111100
9536,111100
9537,111100
9538,111100
9539,111100
9540,111100
9541,111100
9542,111100
9543,111100
9544,111100
9545,111100
9546,111100
9547,111100
9548,111100
9549,111100
9550,111100
9551,111100
9552,111100
9553,111100
9554,111100
9555,111100
9556,111100
9557,111100
9558,111100
9559,111100
9560,111100
9561,111100
9562,111100
9563,111100
9564,111100
9565,111100
9566,111100
9567,111100
9568,111100
9569,111100
9570,111100
9571,111100
9572,111100
9573,111100
9574,111100
9575,111100
9576,111100
9577,111100
9578,111100
9579,111100
9580,111000
9581,111100
9582,111100
9583,111100
9584,111111
9585,111100
9586,111100
9587,111100
9588,111100
9589,111100
9590,111100
9591,111100
9592,111100
9593,111100
9594,111100
9595,111100
9596,111100
9597,111100
9598,111100
9599,111100
9600,111100
9601,111100
9602,111100
9603,111100
9604,110100
9605,110100
9606,110100
9607,110100
9608,110100
9609,110100
9610,110100
9611,110100
9612,110100
9613,110100
9614,110100
9615,110100
9616,110100
9617,110100
9618,110100
9619,110100
9620,110100
9621,110100
9622,110100
9623,110100
9624,110100
9625,110100
9626,110100
9627,110100
9628,110100
9629,110100
9630,110100
9631,110100
9632,110100
9633,110100
9634,110100
9635,110100
9636,110100
9637,110100
9638,110100
9639,110100
9640,110100
9641,110100
9642,110100
9643,110100
9644,110100
9645,110100
9646,110100
9647,110100
9648,110100
9649,110100
9650,110100
9651,110100
9652,110100
9653,110100
9654,110100
9655,110100
9656,110100
9657,110100
9658,110100
9659,110100
9660,110100
9661,110000
9662,110100
9663,110100
9664,110100
9665,110100
9666,110100
9667,110100
9668,110100
9669,110100
9670,110100
9671,110100
9672,110100
9673,110100
9674,110100
9675,110100
9676,110100
9677,110100
9678,110100
9679,110100
9680,110100
9681,110100
9682,110100
9683,110100
9684,110100
9685,110100
9686,110100
9687,110100
9688,110100
9689,110100
9690,110100
9691,110100
9692,100100
9693,10100
9694,110100
9695,110100
9696,110100
9697,110100
9698,110100
9699,110100
9700,110100
9701,110100
9702,110100
9703,110100
9704,111000
9705,111000
9706,111000
9707,111000
9708,111000
9709,111000
9710,111000
9711,111000
9712,111000
9713,111000
9714,111000
9715,111000
9716,111000
9717,111000
9718,101000
9719,111000
9720,111000
9721,111000
9722,111000
9723,111000
9724,111000
9725,111000
9726,111000
9727,111000
9728,111000
9729,111000
9730,111000
9731,111000
9732,111000
9733,111000
9734,111000
9735,111000
9736,111000
9737,111000
9738,111000
9739,111000
9740,111000
9741,111000
9742,111000
9743,111000
9744,111000
9745,111000
9746,111000
9747,111000
9748,111000
9749,111000
9750,111000
9751,111000
9752,111000
9753,111000
9754,111000
